0,0,5,0.012986151007589299
0,1,3,0.11682304769202854
0,3,3,0.11682024625890156
0,4,3,0.809560407733507
0,5,5,0.6845874523379253
0,6,4,0.018686151567875925
0,7,1,0.018735877005879992
0,8,5,0.20573460903414775
0,9,3,0.05217173560849929
0,10,2,0.018723917041376305
0,11,5,0.20570330840632503
0,13,5,0.012983349574462308
0,15,5,0.20573460903414775
0,16,3,0.018774342837662123
0,19,4,0.684582603703667
0,20,1,0.20569318014809668
0,21,4,0.018731567108761546
0,22,4,0.01875801910232601
0,23,3,0.01869434037240097
0,24,4,0.018699296754087182
0,25,3,0.01873361430989281
0,26,2,0.11681092610638291
0,29,3,0.2056793346036037
0,30,3,0.0187175599431266
0,31,5,0.7546737063089567
0,32,4,0.2056892473669761
0,33,2,0.2056984058983528
0,34,1,0.20567421660077553
0,35,2,0.01877337311081047
0,36,2,0.20570707956630369
0,37,3,0.2057095038834328
0,38,4,0.018719122280832036
0,39,3,0.1168262262411534
0,40,2,0.1168040302709934
0,41,5,0.11678285790139904
0,42,4,0.2056984058983528
0,43,5,0.20573460903414775
0,44,5,0.02785147103253498
0,45,4,0.1168262262411534
0,46,4,0.018716536342560968
0,47,5,0.018737816459583292
0,48,3,0.2056773412761864
0,49,5,0.01299671025552949
0,50,4,0.2057202786262289
0,52,3,0.11682493327201786
0,53,3,0.20572205645879027
0,54,5,0.01874686724353203
0,55,4,0.018748375707523485
0,56,5,0.20567631767562078
0,57,4,0.20570330840632503
0,59,5,0.01872973540248621
0,60,4,0.20567421660077553
0,61,3,0.2056667820282462
0,62,2,0.20571602260282446
0,63,5,0.018731567108761546
0,64,4,0.018716536342560968
0,65,4,0.20570707956630369
0,66,3,0.11681674446749282
0,67,4,0.01874686724353203
0,68,3,0.018723917041376305
0,69,3,0.01875801910232601
0,70,3,0.11678285790139904
0,71,4,0.20568811601898251
0,72,3,0.11680165982757826
0,73,1,0.8095617007026426
0,74,4,0.20571828529881164
0,75,4,0.20571494512854482
0,76,4,0.11682487939830388
0,77,1,0.20571494512854482
0,78,4,0.01875640289090659
0,79,4,0.11681426627664972
0,80,5,0.01875640289090659
0,81,5,0.20568332125843825
0,83,4,0.018759527566317463
0,84,3,0.01877337311081047
0,85,5,0.20573460903414775
0,86,5,0.20573460903414775
0,88,5,0.018735877005879992
0,89,4,0.20566775175509786
0,90,5,0.11679422525504894
0,91,3,0.11678285790139904
0,92,5,0.01868200329189942
0,94,4,0.01872612586364951
0,95,5,0.018748375707523485
0,96,3,0.018770571677683482
